fold_id,cv_tag,html_id,sent_id,text,tag
8,cv828,19831,15,"consider the subject matter that these actors have dealt with , obviously suggestiveness never rivaled in any of their previous projects , and you should appreciate their performances .",pos
8,cv828,19831,16,"biggs is more than enjoyable , and chris klein ( who recently played a similar jock in election ) is obviously a young talent on the rise .",pos
8,cv828,19831,17,"but in a teen-dominated movie , the best performance comes from comedian eugene levy ( of television's sctv ) , who is unexpectedly brilliant as jim's uneasy father .",pos
8,cv828,19831,18,scenes in which the familiar father-son conversations are brought to interesting new levels are the funniest moments to be found in american pie .,pos
8,cv828,19831,19,"after levy discovers jim's new use for apple pie , he tells him , `i did a fare share of that sort of thing when i was your age .",pos
8,cv828,19831,20,but i never used baked goods . ',pos
8,cv828,19831,21,"it is performances such as his , and bill murray's in rushmore , that are often unfairly dismissed when awards are handed out .",pos
8,cv828,19831,22,there are some less-than-original aspects of the film .,pos
8,cv828,19831,23,a bathroom incident involving finch and a bottle of ex-lax is something we've seen before .,pos
8,cv828,19831,24,"if weitz is planning to take after the farrelly brothers , then this is a decidedly unwise move : the same prank was pulled in the brother's dumb and dumber , and used to greater effect .",pos
8,cv828,19831,25,"secondly , the characters are forced into a half-hearted climax that seems more artificial than amusing .",pos
8,cv828,19831,26,"but at one point , in which we discover that american pie does have a heart of it's own , biggs asks his buddies why he's going through so much pressure for something that's `not very important anyway . '",pos
8,cv828,19831,27,"and so we realize that while the film is expressive about a subject that is hardly appropriate , it still manages to be mature .",pos
8,cv828,19831,28,in it's own way .,pos
8,cv829,20289,0,"albert brooks saves the day , just in the nick of time .",pos
8,cv829,20289,1,"with a very poor summer for movies , brooks is just what audiences were looking for to cheer them up , and does so in a positive way .",pos
8,cv829,20289,2,"while this may not be his finest work , "" the muse "" still shakes up some delightful humor .",pos
8,cv829,20289,3,"in albert brook's latest comedy , he tells a story of a troubled screenwriter ( brooks ) who's losing his edge , as his business partners say .",pos
8,cv829,20289,4,"in desperation , he goes to see his friend jack ( jeff bridges ) , who has been a very successful screenwriter in the past .",pos
8,cv829,20289,5,"he asks jack for some help , and recieves word of a real life muse , that has helped him and many other directors throughout their career .",pos
8,cv829,20289,6,"so brooks seeks the muse named sarah ( sharon stone ) , and is suckered into buying her expensive , food etc . as a sort of payment .",pos
8,cv829,20289,7,"the real punch line however , doesn't come until the end .",pos
8,cv829,20289,8,"it really makes you wonder , how screenwriters really get their ideas , could it simply be from a friend or a bum in the street ?",pos
8,cv829,20289,9,the idea itself is provoking and brooks does it in a hilarious manner .,pos
8,cv829,20289,10,"speaking of brooks , he was absolutely hysterical as a screenwriter .",pos
8,cv829,20289,11,"every time he graces the screen , i can't help but start laughing .",pos
8,cv829,20289,12,albert has a very unique sense of humor that makes him a very likeable character .,pos
8,cv829,20289,13,the real problem with the film lies with sharon stone .,pos
8,cv829,20289,14,she wasn't likeable at all .,pos
8,cv829,20289,15,"brooks had the right idea with her occupation , but she never pulled through .",pos
8,cv829,20289,16,"in a way , she drained energy from the once funny atmosphere and left it bleak .",pos
8,cv829,20289,17,"luckily brooks could clean up the mess , and cover for stone's mishap .",pos
8,cv829,20289,18,"it was a shame that the film went slightly downhill after her appearance , because "" the muse "" had the potential to a be a very authentic comedy .",pos
8,cv829,20289,19,"on a brighter note , andie macdowell was also charming as brook's wife .",pos
8,cv829,20289,20,"she is always a nice addition as a supporting actress , because she has that charisma that seems to complete the atmosphere to any film she's in .",pos
8,cv829,20289,21,"the funniest moments in "" the muse "" in my opinion were the cameos by james cameron and martin scorsese .",pos
8,cv829,20289,22,"i mean imagine , brooks seeing these big named directors in his back yard seeking sharon stone for advice , like it was something out of the ordinary .",pos
8,cv829,20289,23,it was just plain hilarious .,pos
8,cv829,20289,24,"it just adds to the satire joke , of how directors get ideas .",pos
8,cv829,20289,25,brilliant move by brooks .,pos
8,cv829,20289,26,"as i mentioned before , the film is a satire much like it's proceeder bowfinger , which came out a few weeks before .",pos
8,cv829,20289,27,"unlike bowfinger , this is not a mean spirited film that's desperate for jokes , it's rather a witty and humorous look at hollywood .",pos
8,cv829,20289,28,""" bowfinger "" had it's moments , but had quite a few problems that were never worked out , but "" the muse "" still managed to keep the laughs despite a bit of a detour .",pos
8,cv829,20289,29,"by the end of the film , you're glad to see a good hearty comedy come out of it .",pos
8,cv829,20289,30,"for once i'm not fully disappointed , because the film didn't slow down , it kept moving , even with some flaws .",pos
8,cv829,20289,31,thumbs up to brooks for his brave effort .,pos
8,cv829,20289,32,i think he'll still manage to keep his edge around well into the future .,pos
8,cv830,6014,0,"for more than a decade , anjelica huston has been one of america's finest actresses .",pos
8,cv830,6014,1,"in her directorial debut , bastard out of carolina , based upon dorothy allison's largely autobiographical book on child abuse and poverty in the south , huston displays impressive proficiency behind the camera as well .",pos
8,cv830,6014,2,"the film tells the story of ruth anne boatwright , nicknamed bone by one of her uncles at birth , in post-world war ii south carolina .",pos
8,cv830,6014,3,"through voice-over ( narration done by laura dern ) , we find that she nearly didn't survive birth , as her single mother anney , played by jennifer jason leigh , was thrown through the windshield during an automobile accident .",pos
8,cv830,6014,4,that's just the beginning of her troubles .,pos
8,cv830,6014,5,"bone is deemed illegitimate on her birth certificate , a social stigma which her mother and her large poor family obsesses over for years to come .",pos
8,cv830,6014,6,"anney meets and weds lyle , a kind man and good stepfather whom gives bone a baby sister before dying in an automobile accident .",pos
8,cv830,6014,7,"anney's brother earle , played by michael rooker , introduces her to glen , played by ron eldard , a co-worker at the mill .",pos
8,cv830,6014,8,"glen , the black sheep of a wealthy family ( "" when are you gonna make your daddy proud ?",pos
8,cv830,6014,9,"i'll tell you when - never ! """,pos
8,cv830,6014,10,"he's told ) and filled with bitterness , courts anney and eventually wins her , despite warnings of a violent temper .",pos
8,cv830,6014,11,"when anney miscarries with his much-prized baby boy , glen loses his capability to supress his violent outbursts and begins to direct them at bone , beating and abusing her , while the love-dependent anney tries to turn a blind eye and justify his behaviour .",pos
